ID	R	G	B
69	53	8	15
69	209	8	50
69	242	127	2
69	1	211	0
69	6	202	182
69	1	31	227
69	14	12	109
69	187	2	59
69	254	80	20
69	0	203	0
69	0	214	56
69	1	64	239
69	5	13	199
69	95	5	33
69	227	21	41
69	127	168	1
69	1	216	0
69	3	176	232
69	1	32	221
69	37	8	10
69	198	4	56
69	246	110	0
69	0	213	0
69	1	208	166
69	0	40	244
69	12	10	181
69	192	2	64
69	245	55	23
69	1	199	0
69	0	220	19
69	6	85	250
69	4	16	212
69	54	8	21
69	218	9	48
69	211	154	2
69	0	217	0
69	1	192	220
69	2	45	246
69	9	6	23
69	190	2	53
69	241	92	2
69	2	210	0
69	0	214	142
69	0	45	252
69	14	22	211
69	187	1	64
69	235	36	29
69	5	191	6
69	1	220	4
69	1	119	253
69	3	21	243
69	47	5	15
69	198	6	45
69	225	132	3
69	2	217	2
69	0	205	203
69	0	48	255
69	8	10	51
69	157	2	46
69	221	66	0
69	2	199	5
69	4	222	128
69	0	58	253
69	11	20	237
69	160	5	62
69	209	21	36
69	4	166	3
69	4	217	5
69	0	155	248
69	2	32	254
69	26	11	8
69	165	7	42
69	215	101	4
69	0	201	1
69	4	213	210
69	2	50	254
69	6	13	120
69	117	4	32
69	215	55	5
69	1	178	0
69	1	216	78
69	1	71	255
69	6	19	248
69	81	7	32
69	170	12	27
69	55	137	0
69	0	204	1
69	4	182	242
69	1	41	253
69	7	9	4
69	113	6	32
69	196	71	7
69	1	187	0
69	0	205	172
69	2	50	244
69	15	15	201
69	69	6	25
69	177	34	18
69	0	160	0
69	0	203	36
69	0	86	249
69	5	25	246
69	13	4	7
69	110	5	22
69	128	105	1
69	0	195	1
69	2	184	224
69	1	49	255
69	7	6	2
69	59	2	17
69	149	47	7
69	0	172	0
69	2	202	140
69	1	45	255
69	17	28	240
69	33	6	11
69	102	14	12
69	1	127	1
69	1	195	10
69	2	104	248
69	5	21	254
69	5	5	5
69	45	5	14
69	105	60	3
69	4	175	1
69	0	187	202
69	2	53	254
69	11	7	42
69	19	4	9
69	71	14	3
69	0	118	0
69	1	190	108
69	0	48	246
69	11	28	242
69	11	5	7
69	36	4	5
69	1	59	0
69	5	160	6
69	3	124	241
69	1	27	248
69	5	5	3
69	17	6	12
69	47	15	0
69	4	105	3
69	7	174	167
69	0	47	251
69	14	8	116
69	12	6	10
69	35	6	8
69	0	50	1
69	0	135	51
69	0	51	252
69	8	19	249
69	8	6	7
69	22	3	9
69	4	18	1
69	1	71	0
69	6	115	198
69	1	30	254
69	6	6	6
69	16	3	13
69	22	9	3
69	0	33	0
69	0	96	77
69	5	35	243
69	19	16	183
69	13	4	7
69	21	5	8
69	6	16	5
69	1	49	7
69	0	37	180
69	9	14	236
69	6	7	9
69	15	4	8
69	10	11	3
69	1	25	3
69	2	49	77
69	7	29	200
69	6	6	6
69	6	4	9
69	21	6	1
69	0	16	3
69	0	24	18
69	0	15	134
69	15	17	198
69	9	7	8
69	13	9	0
69	0	14	1
69	6	16	5
69	0	17	60
69	5	6	159
69	6	6	6
69	7	5	6
69	16	7	2
69	0	17	1
69	0	20	19
69	2	12	65
69	7	7	19
69	7	5	6
69	11	6	2
69	0	12	0
69	1	18	10
69	1	9	48
69	6	8	83
69	6	6	6
69	10	4	6
69	4	12	1
69	0	17	1
69	0	11	23
69	4	8	56
69	4	4	4
69	8	6	9
69	11	6	2
69	0	14	0
69	0	15	12
69	0	9	38
69	5	7	22
70	14	2	2
70	16	7	2
70	4	9	3
70	2	6	5
70	1	5	6
70	3	7	8
70	24	3	8
70	14	3	1
70	6	6	4
70	3	8	4
70	2	6	9
70	4	5	7
70	7	3	4
70	18	4	1
70	15	8	2
70	3	10	3
70	3	7	6
70	5	4	10
70	4	6	5
70	26	2	2
70	19	6	0
70	4	12	0
70	0	9	4
70	5	4	12
70	3	7	8
70	28	3	7
70	19	4	1
70	7	10	3
70	6	12	8
70	4	7	12
70	6	3	10
70	6	4	5
70	25	5	4
70	18	7	3
70	1	11	3
70	4	8	7
70	5	5	5
70	5	5	5
70	54	4	13
70	24	6	2
70	4	10	0
70	4	10	6
70	5	6	11
70	5	5	7
70	23	7	8
70	36	4	7
70	13	10	3
70	0	13	3
70	2	11	10
70	5	5	5
70	8	4	3
70	55	2	10
70	23	9	0
70	1	11	3
70	7	11	12
70	2	6	7
70	5	5	5
70	94	5	25
70	45	5	3
70	0	12	0
70	0	11	5
70	4	10	10
70	5	5	7
70	31	2	6
70	73	3	13
70	19	11	0
70	0	14	0
70	3	12	11
70	4	5	10
70	5	5	5
70	91	4	23
70	50	10	0
70	1	15	0
70	0	14	9
70	3	7	10
70	5	5	7
70	127	1	38
70	95	9	12
70	3	15	3
70	1	13	1
70	6	6	14
70	5	5	7
70	37	2	8
70	113	6	24
70	57	20	1
70	0	15	0
70	0	11	13
70	7	8	13
70	6	6	6
70	113	1	26
70	106	20	5
70	0	20	3
70	1	12	4
70	4	7	14
70	5	5	7
70	126	4	41
70	130	9	14
70	8	32	0
70	4	14	6
70	2	9	15
70	7	6	12
70	41	1	12
70	128	0	25
70	106	37	4
70	0	22	0
70	0	13	14
70	4	7	14
70	6	6	6
70	136	2	35
70	165	29	13
70	1	41	7
70	5	15	6
70	3	5	17
70	6	6	8
70	93	0	27
70	147	7	18
70	63	69	5
70	1	30	0
70	0	10	19
70	6	5	11
70	48	4	17
70	146	3	31
70	153	51	3
70	0	61	1
70	0	15	12
70	6	6	14
70	6	6	6
70	172	2	51
70	176	23	7
70	5	96	3
70	0	30	0
70	1	7	19
70	6	5	13
70	78	1	21
70	171	7	32
70	120	85	3
70	2	69	0
70	2	15	24
70	8	5	14
70	44	2	12
70	168	2	38
70	176	51	5
70	10	110	11
70	0	31	20
70	6	4	17
70	6	6	6
70	208	1	71
70	199	25	16
70	1	113	1
70	0	85	2
70	6	9	26
70	3	5	18
70	76	1	22
70	195	5	39
70	165	83	0
70	1	124	0
70	1	26	31
70	3	6	21
70	5	5	5
70	196	4	53
70	199	54	0
70	1	125	1
70	0	84	37
70	4	10	22
70	6	6	6
70	228	9	91
70	217	26	34
70	1	124	0
70	7	138	10
70	1	22	49
70	3	8	11
70	76	4	24
70	218	7	50
70	193	94	0
70	0	134	0
70	1	94	84
70	0	8	19
70	6	5	10
70	203	4	61
70	236	70	8
70	2	141	0
70	2	142	45
70	0	12	62
70	7	6	14
70	195	2	67
70	242	23	43
70	51	137	2
70	0	146	0
70	3	84	127
70	3	11	24
70	67	4	21
70	222	4	56
70	231	110	3
70	0	153	0
70	2	141	108
70	0	7	70
70	7	4	11
70	209	0	66
70	253	69	17
70	1	163	0
70	0	148	24
70	0	35	153
70	8	6	30
70	118	4	37
70	238	20	45
70	165	153	7
70	0	165	0
70	1	119	155
70	4	5	69
70	52	2	13
70	215	4	59
70	245	106	1
70	0	178	0
70	0	144	95
70	0	23	179
70	7	7	19
70	207	0	70
70	252	53	22
70	3	187	3
70	3	168	12
70	0	57	196
70	0	8	47
70	66	3	20
70	229	15	49
70	216	150	1
70	0	194	1
70	0	138	151
70	1	24	180
70	6	6	8
70	200	3	57
70	250	95	5
70	1	202	2
70	0	174	99
70	0	28	218
70	1	7	55
70	204	2	76
70	241	39	27
70	0	188	0
70	0	200	3
70	0	90	193
70	7	14	182
70	58	4	17
70	219	6	50
70	237	144	5
70	0	213	1
70	2	167	161
70	0	27	222
70	8	7	15
70	188	0	53
70	244	84	0
70	2	203	1
70	0	207	89
70	0	40	236
70	3	10	179
70	216	0	81
70	241	25	40
70	7	185	1
70	0	212	0
70	0	136	222
70	1	22	201
70	53	8	15
70	210	7	52
70	241	128	0
70	0	212	0
70	4	200	186
70	1	31	225
70	14	11	98
70	188	4	58
70	255	78	16
70	0	203	0
70	0	213	61
70	1	62	241
70	5	14	197
70	141	1	48
70	229	22	42
70	104	170	0
70	1	216	0
70	3	173	232
70	1	32	219
70	39	9	11
70	198	5	52
70	247	113	0
70	1	214	0
70	0	207	165
70	0	40	244
70	13	10	177
70	191	1	63
70	246	60	19
70	0	201	1
70	0	219	25
70	3	85	249
70	5	15	211
70	56	8	24
70	219	11	47
70	193	164	2
70	0	217	0
70	0	190	226
70	2	43	245
70	17	7	5
70	192	1	52
70	242	94	4
70	3	211	1
70	0	213	147
70	0	43	251
70	13	20	212
70	189	1	62
70	237	39	30
70	3	191	6
70	1	221	11
70	0	113	251
70	2	20	242
70	48	6	16
70	200	5	45
70	221	137	5
70	2	217	2
70	0	201	221
70	0	48	254
70	6	9	44
70	159	2	45
70	222	69	2
70	2	200	3
70	5	218	134
70	1	52	255
70	12	21	238
70	159	4	61
70	210	24	37
70	4	170	2
70	5	218	6
70	0	149	251
70	3	26	252
70	28	10	8
70	166	6	42
70	214	100	1
70	0	202	2
70	3	211	211
70	2	50	254
70	12	10	94
70	118	5	33
70	215	55	3
70	0	179	0
70	1	216	79
70	0	68	255
70	7	20	249
70	88	1	33
70	172	14	28
70	38	139	1
70	0	204	1
70	5	179	240
70	1	38	251
70	8	9	4
70	115	7	33
70	198	75	8
70	0	189	1
70	2	207	176
70	1	51	246
70	15	13	185
70	67	4	23
70	183	37	22
70	1	161	1
70	0	203	42
70	0	83	251
70	4	24	245
70	14	5	8
70	112	5	23
70	118	105	0
70	0	195	1
70	3	181	227
70	1	47	254
70	6	7	2
70	60	3	18
70	150	49	7
70	0	172	0
70	2	202	140
70	0	46	255
70	16	25	240
70	33	6	11
70	103	13	12
70	0	129	0
70	1	195	11
70	1	101	249
70	4	20	253
70	5	5	5
70	46	5	13
70	102	62	3
70	5	177	3
70	0	186	201
70	1	52	253
70	11	5	39
70	20	3	9
70	72	16	3
70	0	119	0
70	0	191	114
70	0	48	246
70	11	28	242
70	12	6	8
70	38	6	7
70	1	61	1
70	4	162	7
70	1	119	242
70	0	26	243
70	6	6	4
70	18	7	13
70	49	16	1
70	4	105	1
70	6	172	170
70	1	48	252
70	10	9	103
70	11	5	9
70	31	5	4
70	1	49	0
70	0	137	57
70	1	49	253
70	9	20	250
70	9	7	8
70	22	1	8
70	2	19	1
70	0	73	0
70	7	113	199
70	0	29	255
70	6	6	6
70	15	3	13
70	23	10	4
70	0	34	1
70	0	96	82
70	4	36	243
70	19	14	176
70	13	4	7
70	21	5	8
70	6	17	3
70	2	50	10
70	2	36	185
70	9	15	233
70	5	7	6
70	13	4	7
70	7	10	1
70	2	26	4
70	0	47	77
70	8	28	203
70	6	6	6
70	11	4	11
70	23	5	1
70	0	16	3
70	0	24	20
70	0	15	134
70	13	15	194
70	9	7	8
70	13	8	4
70	0	14	1
70	5	15	6
70	0	17	57
70	6	7	160
70	5	7	6
70	7	5	6
70	9	10	2
70	0	17	1
70	0	18	22
70	4	11	66
70	6	6	6
70	7	5	6
70	11	6	2
70	0	14	1
70	1	18	10
70	1	9	48
70	6	8	83
70	6	6	6
70	10	4	6
70	4	12	1
70	0	17	1
70	0	11	23
70	4	8	56
70	4	4	4
70	8	6	9
70	11	6	3
70	0	14	0
70	0	15	18
70	0	9	38
70	5	8	23
71	14	2	2
71	15	8	2
71	4	9	3
71	1	7	5
71	1	5	4
71	3	7	8
71	24	3	8
71	14	3	1
71	5	7	2
71	3	8	4
71	2	6	9
71	4	5	7
71	4	4	4
71	18	4	1
71	13	8	2
71	3	10	3
71	3	7	6
71	5	4	9
71	2	6	7
71	24	3	2
71	19	6	0
71	4	12	0
71	0	9	6
71	5	4	12
71	3	7	8
71	32	3	8
71	22	4	2
71	6	8	3
71	6	12	8
71	6	7	12
71	6	3	10
71	6	4	5
71	25	5	4
71	19	8	4
71	1	11	3
71	4	8	7
71	5	4	9
71	5	5	5
71	51	4	12
71	24	6	2
71	3	11	0
71	5	11	7
71	5	4	10
71	5	6	8
71	24	8	9
71	36	4	7
71	13	10	3
71	2	12	4
71	2	11	10
71	5	5	5
71	9	5	4
71	54	1	9
71	23	10	2
71	1	11	3
71	3	12	11
71	2	6	7
71	5	5	5
71	93	4	24
71	46	7	2
71	0	12	0
71	0	11	3
71	3	8	11
71	5	5	7
71	29	0	4
71	71	1	11
71	20	12	0
71	0	14	0
71	3	12	11
71	3	4	8
71	5	5	5
71	89	2	21
71	49	9	0
71	0	14	0
71	0	14	11
71	3	7	10
71	5	5	7
71	125	1	37
71	94	8	11
71	3	15	1
71	1	13	1
71	6	6	14
71	5	5	7
71	37	2	8
71	113	6	24
71	55	20	0
71	1	15	0
71	1	12	14
71	7	8	13
71	6	6	6
71	113	1	26
71	104	21	3
71	0	20	3
71	1	12	6
71	4	7	14
71	5	5	7
71	138	7	47
71	132	9	14
71	8	33	3
71	4	14	6
71	1	10	15
71	7	6	12
71	42	2	13
71	128	2	24
71	111	38	6
71	0	19	0
71	0	12	12
71	4	7	14
71	6	6	6
71	137	4	35
71	165	34	14
71	2	42	7
71	7	14	7
71	4	6	18
71	6	6	8
71	97	0	31
71	149	9	20
71	54	70	5
71	0	29	0
71	0	10	19
71	7	6	12
71	51	3	17
71	145	2	30
71	152	50	2
71	0	60	0
71	0	15	12
71	6	6	14
71	6	6	6
71	169	2	48
71	177	24	6
71	5	96	3
71	0	29	1
71	1	7	19
71	6	5	13
71	82	0	22
71	175	8	34
71	114	83	0
71	1	68	0
71	2	15	24
71	7	6	14
71	48	0	12
71	168	3	37
71	173	51	4
71	10	110	12
71	0	29	19
71	5	5	15
71	6	6	6
71	204	0	69
71	199	27	15
71	2	114	2
71	1	84	2
71	5	8	25
71	1	7	19
71	75	2	21
71	193	5	38
71	161	85	0
71	1	123	2
71	1	27	28
71	3	6	23
71	5	5	5
71	196	4	53
71	199	60	3
71	0	126	0
71	0	82	36
71	6	10	22
71	6	6	6
71	227	10	91
71	217	26	33
71	1	124	0
71	6	136	10
71	0	19	49
71	3	7	8
71	73	4	23
71	219	6	50
71	194	97	0
71	2	138	2
71	0	93	85
71	0	8	19
71	6	6	8
71	202	3	58
71	230	66	3
71	0	141	1
71	3	140	58
71	0	10	61
71	9	6	13
71	206	0	72
71	243	24	46
71	33	137	0
71	0	146	1
71	5	78	121
71	4	12	25
71	67	3	20
71	223	2	55
71	230	109	2
71	0	153	0
71	1	141	112
71	0	8	67
71	7	4	11
71	207	1	66
71	253	74	16
71	0	164	0
71	1	148	31
71	0	32	151
71	7	8	28
71	132	8	44
71	236	19	40
71	149	155	7
71	0	165	0
71	2	118	159
71	1	6	62
71	55	3	16
71	217	4	58
71	244	109	1
71	0	178	0
71	1	145	96
71	0	24	176
71	7	6	20
71	206	0	69
71	253	56	24
71	2	186	2
71	1	169	14
71	0	57	195
71	0	8	45
71	67	4	21
71	230	16	50
71	213	154	2
71	1	192	0
71	0	136	152
71	5	23	181
71	6	6	6
71	202	4	57
71	250	97	4
71	2	203	3
71	0	173	102
71	0	28	218
71	2	6	51
71	204	2	75
71	243	43	27
71	0	189	1
71	0	200	3
71	0	86	195
71	6	13	179
71	59	2	17
71	219	7	48
71	237	144	4
71	1	214	2
71	2	165	164
71	0	28	220
71	8	7	15
71	189	0	54
71	244	85	1
71	1	202	0
71	0	206	95
71	0	38	235
71	2	9	177
71	220	1	83
71	242	26	41
71	2	184	1
71	0	212	3
71	0	134	223
71	0	21	200
71	53	6	14
71	212	7	48
71	241	128	0
71	0	212	0
71	5	201	189
71	0	30	226
71	13	12	90
71	187	4	58
71	251	78	9
71	0	203	0
71	1	213	66
71	1	60	242
71	5	14	195
71	154	6	56
71	230	23	41
71	82	177	0
71	1	216	0
71	4	170	232
71	0	29	217
71	40	10	12
71	200	4	50
71	249	115	0
71	1	214	0
71	0	206	167
71	0	40	246
71	13	8	170
71	189	1	62
71	250	63	20
71	0	201	1
71	0	218	27
71	0	80	247
71	5	15	211
71	61	6	25
71	218	13	46
71	186	164	1
71	0	217	0
71	1	189	227
71	1	42	244
71	26	8	6
71	191	0	51
71	245	98	3
71	4	212	2
71	0	213	151
71	0	43	252
71	13	22	205
71	185	1	61
71	238	40	29
71	1	194	5
71	0	222	13
71	2	109	249
71	4	19	244
71	49	6	16
71	200	4	44
71	216	140	5
71	2	217	2
71	0	201	221
71	1	47	254
71	6	10	35
71	159	2	45
71	224	73	4
71	2	200	3
71	2	218	135
71	2	50	255
71	12	21	236
71	158	7	60
71	211	25	36
71	0	171	1
71	5	218	6
71	0	144	251
71	4	25	254
71	25	11	8
71	167	7	43
71	212	103	0
71	1	204	1
71	3	211	211
71	2	50	254
71	10	9	89
71	116	6	35
71	213	56	3
71	0	179	0
71	1	216	95
71	0	66	253
71	7	20	246
71	99	0	33
71	173	12	27
71	25	142	2
71	0	206	1
71	2	171	252
71	1	36	252
71	7	8	3
71	117	7	34
71	199	76	6
71	0	189	0
71	1	205	180
71	0	52	246
71	15	13	172
71	67	4	23
71	186	39	21
71	2	160	1
71	1	206	53
71	1	79	249
71	4	21	249
71	15	6	9
71	115	6	25
71	109	106	1
71	0	195	0
71	2	179	229
71	1	45	254
71	6	7	1
71	59	2	17
71	150	49	5
71	1	173	1
71	0	202	142
71	0	44	255
71	14	20	238
71	33	6	13
71	102	12	11
71	0	130	0
71	1	196	14
71	3	99	246
71	6	20	253
71	5	5	5
71	47	7	15
71	102	63	4
71	4	178	3
71	0	185	205
71	0	51	252
71	11	6	36
71	20	3	9
71	73	17	4
71	1	120	0
71	1	191	121
71	1	47	247
71	12	28	245
71	12	6	8
71	40	6	7
71	1	62	2
71	4	162	7
71	0	113	245
71	0	24	244
71	7	6	4
71	17	6	12
71	51	18	3
71	3	106	1
71	4	172	172
71	0	48	254
71	11	10	88
71	11	5	9
71	30	6	4
71	1	51	0
71	2	139	61
71	0	48	254
71	9	20	250
71	12	6	8
71	21	2	6
71	0	19	0
71	0	75	1
71	5	111	197
71	0	29	255
71	6	6	6
71	15	3	13
71	23	10	4
71	0	36	0
71	0	98	85
71	3	38	244
71	17	12	167
71	13	4	7
71	21	5	6
71	8	16	1
71	0	51	10
71	3	37	188
71	10	16	236
71	6	6	6
71	13	4	7
71	8	9	3
71	1	25	3
71	1	47	80
71	5	25	200
71	6	6	6
71	13	4	9
71	23	5	1
71	0	17	1
71	0	24	18
71	1	15	137
71	16	18	189
71	9	7	8
71	13	7	7
71	0	13	3
71	3	17	4
71	1	17	53
71	7	8	161
71	5	7	6
71	6	6	6
71	8	11	2
71	0	17	1
71	0	18	20
71	4	11	65
71	6	6	6
71	7	5	6
71	11	6	2
71	0	14	1
71	1	18	10
71	1	9	48
71	6	8	83
71	7	5	6
71	10	4	6
71	4	12	1
71	0	17	1
71	0	11	25
71	2	8	56
71	4	4	4
71	8	6	7
71	11	6	3
71	0	14	0
71	0	15	20
71	0	9	38
71	5	7	20
72	16	2	2
72	15	8	2
72	4	9	3
72	2	6	5
72	1	5	6
72	3	7	8
72	25	4	9
72	16	2	1
72	3	8	2
72	3	8	4
72	2	6	9
72	4	5	7
72	6	5	3
72	18	4	1
72	13	8	2
72	4	9	3
72	3	7	6
72	5	4	10
72	2	6	7
72	23	3	2
72	20	5	0
72	4	12	0
72	0	9	6
72	5	4	12
72	3	7	8
72	39	4	11
72	22	7	4
72	6	8	3
72	6	12	8
72	6	7	12
72	6	3	10
72	6	4	5
72	25	7	5
72	18	7	1
72	1	11	3
72	4	8	7
72	5	4	10
72	5	5	5
72	51	4	12
72	22	7	2
72	4	12	1
72	4	10	6
72	5	4	10
72	5	6	8
72	23	9	6
72	34	4	6
72	11	11	3
72	3	9	5
72	2	11	10
72	6	4	5
72	11	5	5
72	54	1	9
72	23	10	4
72	1	11	3
72	3	12	11
72	2	6	7
72	5	5	5
72	91	4	23
72	45	6	1
72	0	12	0
72	0	11	5
72	2	6	9
72	5	5	7
72	30	0	4
72	68	1	10
72	19	12	2
72	0	14	0
72	3	12	11
72	5	4	9
72	5	5	5
72	87	2	21
72	49	9	0
72	0	15	0
72	0	14	11
72	3	7	10
72	5	5	5
72	122	1	36
72	93	7	8
72	4	15	1
72	0	14	1
72	6	6	14
72	5	5	7
72	36	3	10
72	113	6	24
72	52	19	0
72	1	15	0
72	2	11	16
72	7	8	13
72	6	6	6
72	111	1	26
72	103	22	3
72	0	19	2
72	1	12	8
72	4	7	14
72	5	5	7
72	142	5	47
72	131	10	15
72	6	31	1
72	3	12	7
72	1	10	15
72	7	6	12
72	43	1	13
72	129	3	24
72	111	38	6
72	1	20	0
72	0	11	11
72	4	7	14
72	6	6	6
72	137	4	35
72	163	34	13
72	1	41	4
72	6	13	6
72	5	7	19
72	6	6	6
72	107	2	35
72	150	10	21
72	44	71	4
72	0	29	1
72	0	10	19
72	7	6	12
72	49	3	16
72	146	3	31
72	153	53	3
72	0	59	0
72	0	15	12
72	6	6	14
72	6	6	6
72	169	2	48
72	180	27	9
72	4	95	2
72	0	30	2
72	1	7	19
72	6	5	13
72	85	0	23
72	176	10	34
72	110	84	0
72	1	68	0
72	1	14	23
72	7	6	14
72	50	0	12
72	171	3	39
72	174	54	2
72	10	110	12
72	0	28	16
72	5	5	15
72	6	6	6
72	200	1	68
72	201	29	15
72	1	115	1
72	2	84	0
72	5	8	23
72	2	8	20
72	75	4	22
72	193	5	40
72	154	87	0
72	1	124	0
72	0	25	29
72	3	6	21
72	6	6	6
72	196	4	51
72	198	62	2
72	1	127	1
72	0	80	39
72	4	11	21
72	6	6	6
72	225	9	90
72	216	28	29
72	0	123	0
72	6	135	9
72	0	19	49
72	3	7	8
72	75	2	22
72	220	7	51
72	194	100	2
72	2	138	2
72	1	92	85
72	2	9	19
72	6	6	6
72	202	3	58
72	227	68	2
72	0	141	1
72	4	141	63
72	0	9	60
72	8	7	15
72	216	1	79
72	240	30	43
72	22	140	0
72	0	145	0
72	4	75	119
72	4	10	22
72	68	4	21
72	223	2	55
72	229	109	0
72	0	152	0
72	1	141	115
72	0	8	64
72	7	4	11
72	207	3	64
72	252	78	17
72	0	164	0
72	1	148	34
72	1	29	152
72	7	8	29
72	143	11	51
72	236	19	38
72	132	156	8
72	0	164	0
72	4	117	161
72	2	4	63
72	54	4	16
72	216	5	60
72	243	111	0
72	0	178	0
72	1	142	108
72	1	22	173
72	7	7	17
72	205	0	69
72	255	57	22
72	2	186	2
72	1	168	16
72	3	57	209
72	0	8	45
72	72	5	23
72	232	17	50
72	208	153	0
72	1	192	0
72	1	134	153
72	5	24	165
72	6	6	6
72	203	2	56
72	250	100	3
72	2	202	5
72	0	172	108
72	0	27	217
72	3	6	49
72	204	2	75
72	243	47	25
72	0	189	1
72	0	200	5
72	2	83	198
72	4	12	172
72	60	2	17
72	218	6	47
72	237	146	5
72	2	212	1
72	3	163	163
72	0	28	220
72	7	6	14
72	190	2	53
72	244	85	1
72	0	201	0
72	0	207	101
72	0	33	234
72	4	11	177
72	219	0	82
72	244	28	41
72	3	182	2
72	0	212	3
72	0	131	222
72	0	21	202
72	53	6	14
72	212	7	48
72	241	130	0
72	0	212	0
72	5	201	191
72	0	30	226
72	9	12	81
72	187	4	58
72	254	83	11
72	0	203	0
72	0	214	67
72	2	57	245
72	5	14	195
72	171	12	68
72	231	24	40
72	61	182	1
72	0	215	0
72	3	166	231
72	0	28	216
72	40	8	11
72	201	5	51
72	249	118	2
72	0	213	0
72	0	206	170
72	0	40	246
72	14	9	164
72	187	4	60
72	252	67	23
72	0	203	0
72	0	219	37
72	0	77	245
72	5	15	211
72	68	5	26
72	218	13	44
72	177	164	0
72	0	217	0
72	0	187	230
72	1	42	244
72	25	11	8
72	193	1	52
72	243	99	2
72	4	212	2
72	0	213	157
72	0	43	252
72	14	22	193
72	183	1	60
72	241	41	28
72	3	193	5
72	0	221	12
72	1	103	250
72	4	17	243
72	48	6	18
72	202	3	42
72	211	142	5
72	3	218	3
72	0	200	223
72	0	46	253
72	7	10	29
72	162	2	46
72	223	75	3
72	2	200	1
72	1	218	139
72	0	51	255
72	12	21	236
72	156	8	58
72	212	27	33
72	0	171	0
72	4	218	8
72	0	139	250
72	1	23	254
72	22	11	9
72	167	7	41
72	213	106	2
72	0	206	1
72	3	211	211
72	1	52	253
72	6	8	85
72	123	4	36
72	210	54	3
72	0	181	0
72	1	218	103
72	1	66	255
72	7	21	244
72	111	0	37
72	179	11	28
72	13	144	2
72	0	208	2
72	2	168	254
72	0	34	250
72	7	8	3
72	120	5	34
72	195	82	6
72	0	189	0
72	3	205	181
72	0	53	247
72	12	12	158
72	68	5	24
72	189	39	22
72	0	165	3
72	1	205	56
72	1	79	249
72	4	21	249
72	15	6	9
72	118	7	24
72	97	109	1
72	0	196	0
72	1	178	230
72	1	45	255
72	6	7	2
72	58	4	18
72	148	50	3
72	1	175	0
72	0	198	155
72	0	44	255
72	15	21	227
72	33	6	13
72	101	13	9
72	0	133	0
72	0	196	20
72	3	89	254
72	7	21	254
72	7	5	6
72	47	7	15
72	99	63	3
72	2	179	3
72	1	182	209
72	0	48	249
72	10	7	28
72	20	3	9
72	72	16	3
72	0	123	0
72	0	191	122
72	0	46	246
72	12	28	245
72	12	6	8
72	40	6	7
72	2	63	3
72	3	162	7
72	1	108	246
72	1	23	246
72	7	6	4
72	17	6	12
72	52	20	5
72	4	107	2
72	3	171	171
72	0	48	254
72	12	10	75
72	11	5	9
72	28	7	2
72	2	52	1
72	3	139	65
72	0	48	254
72	9	20	250
72	13	7	9
72	21	2	6
72	0	20	1
72	1	77	3
72	4	107	199
72	0	29	255
72	6	6	6
72	15	2	12
72	23	10	4
72	1	37	1
72	1	98	87
72	4	38	247
72	12	11	164
72	13	4	7
72	23	7	8
72	7	18	2
72	0	51	8
72	3	36	193
72	10	15	239
72	6	6	6
72	13	4	7
72	8	11	2
72	1	25	3
72	1	47	80
72	4	24	199
72	6	6	6
72	11	5	9
72	24	5	1
72	0	17	1
72	0	25	21
72	0	16	137
72	16	17	183
72	8	8	8
72	12	6	6
72	0	13	3
72	3	17	4
72	0	16	60
72	8	9	162
72	6	6	6
72	9	5	6
72	9	10	2
72	0	17	1
72	1	19	23
72	2	12	65
72	6	6	6
72	7	5	6
72	12	7	3
72	0	14	1
72	1	18	10
72	1	9	48
72	6	8	83
72	7	5	6
72	10	4	6
72	4	12	1
72	0	17	1
72	0	11	25
72	2	8	56
72	4	4	4
72	8	6	7
72	11	6	3
72	0	14	0
72	0	16	16
72	0	9	38
72	5	8	17
73	14	2	2
73	15	8	2
73	4	9	3
73	2	6	5
73	2	6	7
73	3	7	8
73	23	4	8
73	14	3	1
73	3	8	1
73	3	8	4
73	2	6	9
73	4	5	9
73	9	5	2
73	18	4	1
73	13	8	2
73	4	9	3
73	2	6	5
73	5	4	10
73	2	6	7
73	23	3	2
73	20	5	0
73	4	12	1
73	0	9	6
73	5	4	12
73	3	7	8
73	41	4	12
73	22	7	4
73	7	8	3
73	6	12	8
73	6	7	12
73	6	3	10
73	6	4	5
73	26	6	5
73	17	8	1
73	1	11	3
73	6	8	7
73	5	4	10
73	5	5	5
73	49	4	11
73	22	7	2
73	5	11	1
73	4	10	6
73	5	4	10
73	3	7	8
73	28	10	8
73	35	5	7
73	10	10	2
73	4	8	7
73	2	11	10
73	5	5	5
73	11	6	3
73	51	0	5
73	22	9	3
73	1	11	3
73	3	12	11
73	2	6	7
73	5	5	5
73	88	5	23
73	45	4	0
73	0	12	0
73	0	11	7
73	1	5	8
73	5	5	7
73	31	0	5
73	68	1	10
73	19	12	4
73	0	14	0
73	3	12	11
73	5	5	7
73	8	4	3
73	87	4	22
73	49	11	0
73	0	16	0
73	0	14	11
73	3	7	10
73	5	5	5
73	121	2	34
73	92	6	7
73	4	15	1
73	0	13	3
73	6	6	14
73	5	5	7
73	36	5	11
73	113	6	22
73	50	19	0
73	1	15	0
73	1	10	15
73	6	7	12
73	7	7	7
73	111	1	26
73	102	20	6
73	0	19	2
73	1	12	8
73	3	6	13
73	5	5	7
73	150	4	49
73	132	13	15
73	3	32	1
73	3	12	7
73	1	10	15
